,cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed,paid
49,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWkAykUDwm5,"​ @tanahbasah8929 rakyat cukup tutup mata,,,,menakutkan,,mengerikan,,buka mata bila film horor sudah selesai ,,,",1 month ago,@dwiningtyasrahayu2953,UCVdbO3FWojJ0ezxwv_sugtg,0,,https://yt3.ggpht.com/ytc/AIdro_n6uXwQUZQrJSqgJ6ZF2m7yPyU86vA2cV06lZe_vIJ30N0POsPL-swpaX5qoZBX-P1M2A=s88-c-k-c0x00ffffff-no-rj,False,True,1780714480.35341,
50,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWkG_udw9sa,"Namanya jg ilmu ekonomi,, sll tidak pasti,,, tdk stabil ,,penuh gejolak,, istilah/ kata2nya aja suka lebay,,, :
terpuruk,,, titik lemah,, postur ramping,,, tergerus,, kucuran,, suntikan,,, malah ada istilah sentimen negatif😂 lha ngapa pula musti sentimen segala,, akur akur ajalah😂",1 month ago,@erryagrimansyah3827,UCmjPgoBMxDyaWy3liMdW0AQ,2,,https://yt3.ggpht.com/ytc/AIdro_l5d7bKTMIqzVqXXdP3538jYUlRdWOLpmIKTaI0MLo=s88-c-k-c0x00ffffff-no-rj,False,True,1780714480.356298,
51,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWlsIqDhGS3,"​ @erryagrimansyah3827  itu kan istilah² untuk memudah kan dalam memahami, tergantung konteksnya, mas nya pernah belajar suatu ilmu tanpa istilah?",1 month ago,@snowsoo7112,UClt4DUB1nkdMIHyR35vvkIw,2,,https://yt3.ggpht.com/ytc/AIdro_nlDPhqqLRo-7tx0n-7gkmBSRonqXGA7z2IXZMUk7M=s88-c-k-c0x00ffffff-no-rj,False,True,1780714480.359209,
52,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWkHPGboTZl,"​ @erryagrimansyah3827 all of them adalah similar, sarua, akur, cocok, masagi, pasangan, madep",1 month ago,@mangaji959,UCyT4ub0Sb4LC3kdmld_xLoQ,0,,https://yt3.ggpht.com/ytc/AIdro_mCevN1M8caLZ3vxe4mJtsgBRbFFewfH_bwi4Rjp6xVOEQ=s88-c-k-c0x00ffffff-no-rj,False,True,1780714480.362303,
53,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWkmyZ5en53,Coba Bang Bahas Kenaikan Dollar ini dari POV Eksportir ataupun pekerja dalam Pendapatan Dollar . Bukankah itu Akan membantu cadangan devisa negara ini ??,1 month ago,@bilacembil,UC9aLGiNaWi1-O7LyHHICB1w,2,,https://yt3.ggpht.com/shZaHx2M_nRHqGExkFsAFEh4PmfPup0WOlp4xfGq_GThwAsnFp4rNkGHAW5DmoH7gUeQVQDH=s88-c-k-c0x00ffffff-no-rj,False,True,1780714480.364968,
54,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWlEPy3KZGs,"bahas tentang gaji ASN yang udah ga sesuai lagi dengan harga barang sekarang dong bang,terutama kayak kami penda yang tidak ada TPP/TUKIN😢",1 month ago,@candatawainaja,UCSgojfc5HURpYS44y-HNeRA,2,,https://yt3.ggpht.com/0Ska2POE3o-w7amWzt0MqKtMysw6yR9oy3kxiJNBf-as1HBDQNIqhCbjZgZGX3hkR57s0i7-vA=s88-c-k-c0x00ffffff-no-rj,False,True,1780714480.367723,
55,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWlX4_Qt9ye,"​ @candatawainaja  yang diminta itu turunin harga barang jangan minta naik gaji...

Kalo ASN, buruh, dll. minta naik gaji.
Pemerintah harus cetak duit baru untuk bayar kenaikan gaji itu.
Akibatnya banyak duit beredar di masyarakat dapat menyebabkan inflasi tinggi.
Ketika inflasi tinggi, ASN, buruh, dll. Minta lagi dinaikan gajinya.

Lingkaran setan itu minta naik gaji.

Oh iya REDENOMINASI juga dapat mengurangi inflasi kalo dalam jangka panjang, karena duit2 hasil korupsi dan uang palsu yang beredar sangat banyak itu langsung tidak bisa digunakan.

Tapi REDENOMINASI pasti akan mendapat penolakan bagi yang punya kepentingan di situ.",1 month ago,@kurniasandi5605,UCt1_oLriLSj2Loc2AygVMig,3,,https://yt3.ggpht.com/ytc/AIdro_m4jJbEjL0SIaIOtfApQMcEAEbnC-hAy2naWEzpzZ-wcWvyVBEhmP2ZNn6PyBDPQpvKQA=s88-c-k-c0x00ffffff-no-rj,False,True,1780714480.370445,
56,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWjzfdfRLqL,"Bang buatin satu video solusi untuk pemerintah, masyarakat menengah dan miskin, pengusaha dan pebisnis, dll. Saking banyaknya informasi diluar sana bingung nangkep solusinya apa. Saya cinta indo tpi saya cuma masyarakat biasa apa yg harus dilakukan. Apa waktunya nahan uang, atau gimana agar ekonomi tidak makin kacau.",1 month ago,@AliMustofa-t2z,UCQ0vIy9gdig6-IHEN2Or3AQ,1,,https://yt3.ggpht.com/ytc/AIdro_n2udBzeYBteVO94AOvACDKqyHN4sBTqV2YenVzO3Y2Ic5h7sd9c1UhQi-g7V9kvb_L3A=s88-c-k-c0x00ffffff-no-rj,False,True,1780714480.373151,
57,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWuZUtSmG9s,​ @AliMustofa-t2z betul bang. Kalau cuma ngomong aja kita gak paham harus ngapain juga percuma. . . .setidaknya tindakan kecil kita bisa membantu,1 month ago,@ucielmemet,UCcSV6N45d9kWuOrKQg7Hu_A,0,,https://yt3.ggpht.com/8GamxBFrkSD4fsNq9MNxnw1QW8n5rWzxGC_-e6g2gDnpQSNFzJDp7JVTwiKSZeOfnoCGjoHC=s88-c-k-c0x00ffffff-no-rj,False,True,1780714480.375895,
58,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWkHmEh5MSQ,"jelas banget, bang.  Bang Ferry sampe  kesel menjelaskannya.

selama ini kita ditipu oleh oejabat² dengan kalimat² bias dan tidak transparan, krn mereka harus tunduk pada boss mereka.",1 month ago,@mydreamsanctuary,UCtH7HSabAcypht94pr_bzoA,1,,https://yt3.ggpht.com/vvGvulVqgpymCCUBRQd0A3niL-G3RQ9n2Ek9CuzIR4wmNdfAYrtQqHDQh9HEdG_zY3k0icTV=s88-c-k-c0x00ffffff-no-rj,False,True,1780714480.378711,
59,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWkMgDAfNDC," @mydreamsanctuary   kita?, siapapun yang Iqnya di atas 110 tau pejabat menjabarkan bahasa retrorika",1 month ago,@dharmasatya3265,UCK4k8m8un4XNRW1eJ8p7e_A,0,,https://yt3.ggpht.com/ytc/AIdro_k7mct4Zxkz9bnU3eeuzauDWvUpYiRO7OF9HrlE34DeXTU=s88-c-k-c0x00ffffff-no-rj,False,True,1780714480.381385,
60,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWknCVm2ESV,Masalah MBG ga harus ngotot dapat Nutrisi dari Barang import Kek Tempe ataupun Tahu.  Yang kita tau bahan Baku barang itu dari barang import ? Bisa kita ganti protein lain Kek Lele goreng mungkin . masalah goreng ? Minyak goreng kita Bisa produksi sendiri dari Sawit . Jadi ga perlu Barang import,1 month ago,@bilacembil,UC9aLGiNaWi1-O7LyHHICB1w,1,,https://yt3.ggpht.com/shZaHx2M_nRHqGExkFsAFEh4PmfPup0WOlp4xfGq_GThwAsnFp4rNkGHAW5DmoH7gUeQVQDH=s88-c-k-c0x00ffffff-no-rj,False,True,1780714480.384149,
61,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWm4rj_rPnC,PAK FERRY TERIMAKASIH YA 😢 .,1 month ago,@am_night,UCescRm-CqJhAvq-N91uKEtA,1,,https://yt3.ggpht.com/Ip7rMeLf6xS5QwOeHSbVDVaBDMd5W-zv27Jlnoz4VWdrjxXIRgJ7QYeMSKeuqLXH98QmSLFh0g=s88-c-k-c0x00ffffff-no-rj,False,True,1780714480.386907,
62,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWm8rjiO2gw,BYAJINGAN REJIM OMON OMON KORUPTOR SEMUA HUEKKK CUIHHH 🤮🤮,1 month ago,@Investor_Ritel,UCvsuW6vA-9-8fA73UvTNKpA,1,,https://yt3.ggpht.com/BsZCqQUHqUqAwEdzo-ExSYJonDTBd-MdFfyhqIV9PSW6WMH9JHfGlNapuFX28C70CyC9ICXkVg=s88-c-k-c0x00ffffff-no-rj,False,True,1780714480.679278,
63,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWmKS31Om0E,"Apa dampak bagi warga yg di desa² om,,,? Soal kan tidak menggunakan dolar,,,",1 month ago,@Oni_Argent,UCdthq2rJq2t-OcIz3gJUqdA,1,,https://yt3.ggpht.com/vnuqFG2AV3o097X_AiRYBLflWUYCQjr-CmeVT-O_hud54-UJn2GE4bxeciD2jbsC9TV0VNZnhVU=s88-c-k-c0x00ffffff-no-rj,False,True,1780714480.68271,
64,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWmLvH3BvHD," @Oni_Argent  harga apapun naik, dengan tingkat pendapatan di daerah. Mencekik dibandingkan di kota besar. Itulah dampak inflasi bro",1 month ago,@blan9k0n99,UCl8GTixTxfg3kXUr9bLv2KQ,1,,https://yt3.ggpht.com/ytc/AIdro_nB9pRsephdJ4xNbA6hTXhy_qnAZuujz5sdECMkFLJg0-A=s88-c-k-c0x00ffffff-no-rj,False,True,1780714480.685634,
65,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWn7Rc4ZdBG,"keren bang, semoga bisa kaya abang kelak nanti aamiin",1 month ago,@013-m.mursidsalmi6,UCs3hL5SE_tvNRDljV0KS3Cg,1,,https://yt3.ggpht.com/ytc/AIdro_lsimNkO1pYQHyZsgjwLZi-A3MYwjtDblQ72Sb2y5Timko=s88-c-k-c0x00ffffff-no-rj,False,True,1780714480.688471,
66,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWnRBkn9_jr,"Judul : mengapa rupiah terus melemah ??

Jawaban nya: 
Karena koruptor semakin menguat 



😆😆😆😆😆.",1 month ago (edited),@Runcing-s8i,UC_T_p4RgEWi_dX1Tr0l__Tw,1,,https://yt3.ggpht.com/PLMoPjcfcRwmX5SearCw4TOFoJyC2OZ7tWihCJX1BjYJ45zdFFr1YBWEOuOr-RwDMnyQ2NsUqkg=s88-c-k-c0x00ffffff-no-rj,False,True,1780714480.691213,
67,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWnX0SM9DoB,Bro knp ga bahas salah satu faktor knp rupiah tergolong salah satu terlemah di asia tenggara karena fiat money,1 month ago,@rawianggaadha7331,UCKcJC17ijezpRlphnOnn5_Q,1,,https://yt3.ggpht.com/ytc/AIdro_lgbXId1OxLRJNRuNA2EC-Ahk6JFr8YzNQ3baea2ywswHs=s88-c-k-c0x00ffffff-no-rj,False,True,1780714480.693956,
68,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWp_TF4xLQV,"@ferryirwandi Setuju, rupiah melemah lebih karena faktor internal bukan eksternal. Buktinya rupiah melemah ke banyak mata uang asing, sementara mata uang negara negara tetangga justru menguat terhadap dollar AS",1 month ago,@Utang10.000T_bangkrut,UCflbsmBuAXTDcasldWyCcZA,1,,https://yt3.ggpht.com/ytc/AIdro_l0DUdxEX21czSNEjPg1WmEDvygJXSACsjzmY6GjcN4gWcRDE3X6Anb70DtjYOUCRa2CA=s88-c-k-c0x00ffffff-no-rj,False,True,1780714480.696684,
69,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWtUVftLDGp,"ini bukti kertas itu bukan uang, hanya kertas bergambar dan di beri angka.",1 month ago,@cuthasrina5152,UCI-qm0B0x9_rOM5Azyqp2Cg,1,,https://yt3.ggpht.com/ytc/AIdro_nagkhdoEobLL6bBSmqZl9Y3-yJn9UvbiprZgPkcr0=s88-c-k-c0x00ffffff-no-rj,False,True,1780714480.69951,
70,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAX4jR2iBJvz,"Saat Presiden Prabowo PIDATO di DPR maka Rupiah bergerak menguat dan IHSG menghijau! Hanya KAKI TANGAN ASING dan MAFIA KORUPTOR yang benci Presiden Prabowo. Kalian SAMPAH yg mau menghalangi Indonesia MAJU, petani dan nelayan bahagia kaum miskin terentaskan kemiskinannya, kualitas pendidikan merata, swasembada pangan dan energi serta HILIRISASI dll! 79,8 % rakyat Indonesia dukung Presiden Prabowo dari 58% yang memilih beliau. Nah elo siape, out sj dr NKRI, sampah berisik!",1 month ago,@Okbaik-m8c,UC1GoanCUdZYUiy48MIYq3VQ,1,,https://yt3.ggpht.com/ytc/AIdro_mtw9dXj-Y_Wyijj6uKcJvVqQK4G2XnYJcLMHTa2GyZyI6fmOksfSMpEJve-hbGv0GeTg=s88-c-k-c0x00ffffff-no-rj,False,True,1780714480.702225,
71,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAX6WQbasRBD,"@Bang Ferry Irwandi tolong bahas penembakan sadis dong yg terjadi di masjid sandiego amerika kemarin! dimana pelakunya adalah penganut sekte ""hajaran kasih"" tapi pihak berwajib dan media disana masih takut takut memberitakannya 😂",1 month ago,@MaximFF13,UCSc42_KSg4fUn8EmJhyT-lw,1,,https://yt3.ggpht.com/1sWu9g9XcS6wQn1ujRr0QOekRh5E4wryYTGpGQqfI_dlHO03_p-dY54m3FcwAgEN9eJmyg_Z=s88-c-k-c0x00ffffff-no-rj,False,True,1780714480.704978,
72,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAX84lrl0VKL,🫡🫡🫡SALAM AKAL SEHATTT 🔥🔥🔥,1 month ago,@mataharipagi3680,UCqFutn1KW37R6WiPBXndedw,1,,https://yt3.ggpht.com/ytc/AIdro_nvQw3ZCnF-4g9q2NLMa5DmGynaaf1Fkl_Y38bN7L4=s88-c-k-c0x00ffffff-no-rj,False,True,1780714480.707744,
73,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAXfPeGEN26G,"Sekolah gw ga dapet buku cuy semester ini, karna mbg😂",1 month ago,@emxvboys,UC-Na7fygWc5XEp9R-HUkycQ,1,,https://yt3.ggpht.com/uGFlqZ0xq5V14JbVwi6_P21S4YMWTfX86c4yykiY7Q-WOogifwEc8ONikfFOf6AWaXbFQ9u0OQ=s88-c-k-c0x00ffffff-no-rj,False,True,1780714481.047361,
74,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWjuv8Z-Jsk,ok,1 month ago,@ReiwowclassicTBC,UCzabiwFzEmm3wE33inQACXQ,0,,https://yt3.ggpht.com/gu2Ff0vzvYz61xYeWXA_0Ur7C22tqQS-Fe3Fj8PT2obXH0FjseM_wgh_NbkLaP4DnGsR6b9Kzq0=s88-c-k-c0x00ffffff-no-rj,False,True,1780714481.05529,
75,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWjvWdoC9hV,Mantap jo 👍,1 month ago,@egigunawan1830,UCzLCFbrXP9yan06sD2KrRrg,0,,https://yt3.ggpht.com/ytc/AIdro_laIFs5r6c6RTGILG5ECbPJMNjq738IVMhpuVN4GIbIOA=s88-c-k-c0x00ffffff-no-rj,False,True,1780714481.062699,
76,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWjvxWhWjYa,"Deliver penyampaiannya greget emosinya dapet ngewakilin bgt, makasih bang, sehat terus bang",1 month ago,@Ethereztx,UCwJDdylajBSjya52tdwOzzQ,0,,https://yt3.ggpht.com/LA58DNYOKhSjeOZzUZBfbaTnbmkOCoSKUbi9_aw5sO0rXW1pjlkb3CMMWiqH8lWPli1bgVyP=s88-c-k-c0x00ffffff-no-rj,False,True,1780714481.07015,
77,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWjwDwrL7ON,jelas Bang,1 month ago,@CangkirWatu,UCphh6FBtQR9BUs0CyRNbdMw,0,,https://yt3.ggpht.com/ytc/AIdro_ldQNCJoqb2ACiWS5tI0fa5OHsUN-DbrYZMr0kII7wBc0yO3d9TcCxQjkS5SREDdYZ3kA=s88-c-k-c0x00ffffff-no-rj,False,True,1780714481.075134,
78,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWjxsUFtTbZ,"sbg oknum lapangan yg cm tau krn klo lebaran harga naik, tp pasca lebaran harga g balik spt smula. klopun rupiah naik harga barang d lapangan dturunin para penjual.",1 month ago,@perahukertasHVS,UCRRTvjnsKh2q4_N6CQFJ_DA,0,,https://yt3.ggpht.com/ytc/AIdro_ns2OH-cEvlcK93AG0kaeiQ2GCY9DcF2xrq3MVkGR0=s88-c-k-c0x00ffffff-no-rj,False,True,1780714481.08007,
79,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWjzKS_t3k0,"Ngeri bro birokrasi, ingat bang Fery itu junior Srimulat.",1 month ago,@LizardSnake-mg9cp,UCV8hgzAZAaRQoXRu8-w9fwA,0,,https://yt3.ggpht.com/ytc/AIdro_kBZyti_EdG7Z2tPURAhtvZcDEoq73Vm0cSpJGX4RcB-exQUY_LOdwIilGHZgafdKmRUA=s88-c-k-c0x00ffffff-no-rj,False,True,1780714481.084565,
80,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWk-jgkkQj3,Apakah juga karena ada dugaan dana 200T yang di keluarkan pak purbaya tidak di salurkan tapi di buat beli SRBI,1 month ago (edited),@yogydarmawan5490,UCIBdEbTYfaifhckbiR4aL_w,0,,https://yt3.ggpht.com/ytc/AIdro_knxRjpSl9I6a_0fgm7v9zgBg7m4hHEK4OIYb6jtFcEJ9g=s88-c-k-c0x00ffffff-no-rj,False,True,1780714481.089402,
81,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWk01FSREdx,"Pemerintah sekarang memang pintar  untuk bodoh²in Wowo & masyarakat awam 

Pernyataan pertumbuhan ekonomi 5,6% itu sebenernya hanya untuk menenangkan masyarakat awam.",1 month ago,@ahmadluthfan6896,UCehv7kVC3ZMVgPA7XOgXz3A,0,,https://yt3.ggpht.com/ytc/AIdro_k9GGQjrop9UQYXiMNfhf82_pyeBRXidjTwN8BdTT0=s88-c-k-c0x00ffffff-no-rj,False,True,1780714481.095919,
82,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWk04Vhs2oN,"Menurut saya, kompetitif mata uang yang turun sudah benar kalau jadi peluang ekspor. Sekarang masalahnya kapan Indonesia punya masyarakat yang Innovatif! Galakan aja ekspor dan investasi di dalam negri, mau bandingin sama china taiwan jauh dari mental belajar dan kerja keras! Cuman ngasih tau dunia gak baik baik aja gak ada gunanya kalau mental bangsa secara makro masih sama.",1 month ago,@arkanfajar6659,UCZiJybpyZyWtbzigflb2n2w,0,,https://yt3.ggpht.com/ytc/AIdro_nfQXqBXcgoR9g18Xy2i1CHVBmxPWNvMmR8anu4maU=s88-c-k-c0x00ffffff-no-rj,False,True,1780714481.099133,
83,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWk0f8ExHZp,"Simpel aja dimata rakyat bagaimana nilai uang rupiah dalam dompetnya bisa punya nilai thd harga keb pokok, biaya pendidikan & kesehatan  bukannya dicekokin pinjol, judol & pajak2 gaib..selain korupsi lewat proyek2 populis demi amankan posisi sang penguasa.",1 month ago (edited),@ronaldalex3612,UCqQkiOiAQgA5cWLH23Bvi5g,0,,https://yt3.ggpht.com/ytc/AIdro_l-WPruEngifbfolAJ9ooMYouWRIljSLSUdcbFXhpBKLR2w067aQRcH7LDc0zzrTdX9yg=s88-c-k-c0x00ffffff-no-rj,False,True,1780714481.417221,
84,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWk1DnpsTeF,"Kenapa rupiah selalu melemah tiap pertengahan tahun...?
Selalu di pertengahan tahun.",1 month ago,@lucyever214,UCZkaHm8A6SvjRbKPMjMszWQ,0,,https://yt3.ggpht.com/ytc/AIdro_lQWE2mL8pBqrAzpZWIR800LjBjc3D9SoFUj2mcfx0-biQ=s88-c-k-c0x00ffffff-no-rj,False,True,1780714481.424943,
85,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWk2m8oVmgh,Muak bgt sama MBG 😭😭😭😭,1 month ago,@TitiSurya-b5h,UCvKcO7DhsMpzzPYMnS7kNPA,0,,https://yt3.ggpht.com/NlM7x6C_rcWzicIPHcNiZcO73tC6K6UwwKJOrZ3n97hfmbOU8UvNsMj17kpGmZcSKzt7-l6aJQ=s88-c-k-c0x00ffffff-no-rj,False,True,1780714481.432324,
86,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWk2wmEHs-l,"Krisis 98 gak kan ada apa2nya siap2 meledak bom waktu itu, saving money guys",1 month ago,@d.e.s9463,UCwvHftlvnsDfGjlTyeSgE3Q,0,,https://yt3.ggpht.com/WC6WdB0JCx_-qAyJ-rza3OEAUrbqaWVTfkNJ7HVs8xPVmQOX7JtbuL9PFndmbDp7uQ-ak5SK=s88-c-k-c0x00ffffff-no-rj,False,True,1780714481.437285,
87,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWk4i8Sc47O,Bro emang pemimpin kita peduli dan mau mendengarkan?,1 month ago,@salimsalim5176,UCmNXQg2gy8DhEhLbbC7CkMw,0,,https://yt3.ggpht.com/ytc/AIdro_kHNkCWWrh8bCiWduDSnCUJ19ef65bCXj1hE3l22gCK1w=s88-c-k-c0x00ffffff-no-rj,False,True,1780714481.44405,
88,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWk5aeAl3Rf,"satu point ketinggalan bang, KORUPSI.....",1 month ago,@enos1994,UCv7ueTdQnNVQA9C65hWdsLw,0,,https://yt3.ggpht.com/ytc/AIdro_kMYxzuoALeklp701_RTTqcGyDmQBNx8RUq7hexDYiJAbjeefA32v6O8iwKUH_tJvomYg=s88-c-k-c0x00ffffff-no-rj,False,True,1780714481.446625,
89,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWk5mQXNjr9,"Salah satu nguatin rupiah adalah para diaspora, expatriat, TKI ngirim dollar ke Indonesia",1 month ago,@bestcousin443,UCeY2P5TNtzhdVS1b2aOfzLw,0,,https://yt3.ggpht.com/wVpkAJLLF6W7EXf_XTVvJbjT5JGOlB_zvd_D1X4Vu-JgsQgKHHAFHsMy4It4Lzp4QueP1RegjA=s88-c-k-c0x00ffffff-no-rj,False,True,1780714481.44965,
90,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWk6jiSwqV-,"Bang reques tolong tambah materi jenis"" (komposisi) impor apakah bahan baku,bahan modal,bahan kosumsi supaya citra impor tdk terlalu buruk😂😂😂😂😂",1 month ago,@nasirmaskat2404,UCw9SnLvwOqU3w9z9e-68INw,0,,https://yt3.ggpht.com/ytc/AIdro_kFgGxM3aDBe2sjrvElqL8HYiQIcKxyeF6QF8z_b6y2RlZHraJr0i89ffz9uvpBtF7hrQ=s88-c-k-c0x00ffffff-no-rj,False,True,1780714481.454348,
91,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWk8PicTG7J,"menurutku kudu di bedah lagi dan tidak bisa kita menyalahkan sesuatu karena sesuatu

karena kayaknya kompleks

perlu dibuka buku akuntansi negara, yg katanya efisiensi perjalanan dinas, pengeluaran BOS, pengeluaran MBG, dan pemasukan2 negara termasuk utang, dan keterbukaan utang untuk bayar apa, kapan yeejadi utangnya saat Srimulyani atau  saat Purbaya dst.

ketidak terbukaanya itu justru membuat bermacam asumsi dari investor.

kalo masalah rupiah melemah saya gak paham blas bagaimana bisa itunganya langsung gegara MBG ?

jikapun langsung yg mungkjn kan karena import2 u/ support MBG :
1. roti (gandung), susu, daging yang kayaknya di MBG gak pernah daging, maksimal roti & susu, itupun jarang dikasi
2. oke motor listrik, yang gak jelas itu.
3. dan lain lain yang membutuhkan import

tapi sebagaian besar bukan kah MBG bahan nya dari dalam negeri?

nah dari program pemerijtah mana lagi yg akan kemungkinan memperkeruh nilai tukar?

utang u/ MBG ? apakah benar utang itu u/ MBG saja?

kenapa selalu keluar tuduhan gara2 MBG ?

btw tapi mending jokowi sih ya? bangun IKN ada wujudnya

btw saya gak pernah nyoblos terakhir waktu SBY itupun gara2 teman ngaji takut Syiah masuk dll

jadi kayaknya saya cukup netral berpendapat & sudah kritis berpikir",1 month ago,@cublique,UCYwfoHPNf2TxzzS1mQv5x_Q,0,,https://yt3.ggpht.com/ytc/AIdro_nhsgR2NdSK6AhN6lCCL8WVkR2VVg-cJDyvmcdhfOMXTnQ=s88-c-k-c0x00ffffff-no-rj,False,True,1780714481.463368,
92,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWk8nU5jgCR,"Berarti apakah Investasi membeli dollar akan menguntungkan kedepannya?? 
(bertanya dengan nada lembut saya orang awam) 🙏",1 month ago,@sandysaputra515,UC3fZfHIakAyVVWqxFGz5fyQ,0,,https://yt3.ggpht.com/ytc/AIdro_nSH9lCXZc3RV2xx8njX-wmVsr6pktxdPw2QhTKB_2mADo=s88-c-k-c0x00ffffff-no-rj,False,True,1780714481.469751,
93,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWkMFhorcFL," @sandysaputra515   untung kalau belinya di harga Rp. 13000, mending anda beli saham atau perak. harga dollar saat ini di goreng oleh the FED bukan naik karena Ekonomi USA menguat. sangat beresiko jika tiba tiba The FED menurunkan suku bunga",1 month ago,@dharmasatya3265,UCK4k8m8un4XNRW1eJ8p7e_A,0,,https://yt3.ggpht.com/ytc/AIdro_k7mct4Zxkz9bnU3eeuzauDWvUpYiRO7OF9HrlE34DeXTU=s88-c-k-c0x00ffffff-no-rj,False,True,1780714481.472595,
94,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWk9PX-sYdd,Brarti pemerintah hrsnya bs menekan kelemahan rupiah jikaaaaaa...,1 month ago,@rilanafisa2590,UCJO3gGJGLcWzjFSH2XfVgKg,0,,https://yt3.ggpht.com/ytc/AIdro_leomZBjjh6dtBn1aFczK0NqGs3Oj_v6O4-sQwit5g=s88-c-k-c0x00ffffff-no-rj,False,True,1780714481.757502,
95,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWk9vewu9hl,"Bang, tolong cameraman nya jgn banyak gerak.. Pusing liatnya..",1 month ago,@addictplayer9568,UCBxOZsypr8v_OVr76j7Yi8g,0,,https://yt3.ggpht.com/ytc/AIdro_mJKRKBJw1rwh0QvrU1S5AsaN08neCwlVL3ydqJNR4=s88-c-k-c0x00ffffff-no-rj,False,True,1780714481.765078,
96,UgwWQwS5Eqgde_AA-kB4AaABAg.AWjrVo1JzOaAWkAPJ_XNbA,Kayaknya tim bagian ekonomi era sekarang kurang kompak ya.. terlihat antar Menkeu dan BI saling lempar tanggung jawab..atau memang di buat seperti itu...ada skenario kah di balik ini semua ??,1 month ago,@AsmaraRosinta,UCdrqUaFzBeuJdxV_x_9cm7A,0,,https://yt3.ggpht.com/ytc/AIdro_njMp9P5pDrqRaj4oHRodXslSma01EB2tIA4mBbGR7rDJoi92M1smujcI3N84wSKYdkGA=s88-c-k-c0x00ffffff-no-rj,False,True,1780714481.768188,
